Index,percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,votes16_Donald_Trump,votes16_Hillary_Clinton,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,votes20_Donald_Trump,votes20_Joe_Biden,lat,long,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,turnout_difference,case_pct,death_pct,Men_pct,2016_county_winner,2020_county_winner
56,0.609,0.382,7033.0,4282.0,2688.0,0.633,0.354,5974.0,3781.0,2114.0,31.17467303,-90.80501621,436.0,13.0,12574.0,6133.0,6441.0,0.2,57.3,42.0,0.0,0.3,0.0,9902.0,30129.0,3714.0,19665.0,1493.0,22.8,29.5,24.4,19.2,16.5,19.2,20.6,81.2,12.1,2.2,0.4,1.4,2.7,37.1,4550.0,71.8,17.3,10.2,0.7,10.8,-1059.0,0.03467472562430412,0.02981651376146789,0.48775250516939717,R,R
57,0.728,0.203,3277.0,2386.0,665.0,0.773,0.206,3720.0,2874.0,765.0,38.21413251,-95.29272815,203.0,0.0,7840.0,3849.0,3991.0,0.7,95.2,0.2,3.5,0.0,0.0,5849.0,40986.0,4317.0,21887.0,1627.0,13.6,21.9,28.4,23.1,17.1,15.0,16.3,77.6,11.8,0.0,2.5,1.4,6.7,24.2,3502.0,72.3,12.0,14.7,1.0,4.2,443.0,0.025892857142857145,0.0,0.4909438775510204,R,R
58,0.722,0.231,11420.0,8242.0,2634.0,0.728,0.252,13261.0,9651.0,3339.0,38.00671029,-84.99171713,280.0,1.0,22017.0,10639.0,11378.0,1.7,94.2,2.4,0.0,0.7,0.0,16456.0,51681.0,3353.0,24991.0,1272.0,12.0,15.2,31.8,14.7,27.6,9.4,16.6,86.4,10.7,0.0,0.5,0.2,2.1,26.6,10357.0,69.3,24.1,6.5,0.1,6.3,1841.0,0.012717445610210293,0.0035714285714285713,0.4832175137393832,R,R
59,0.699,0.262,80296.0,56109.0,21040.0,0.703,0.283,96093.0,67565.0,27169.0,34.51828081,-82.63959517,6051.0,209.0,194174.0,93474.0,100700.0,3.5,77.6,16.0,0.2,0.9,0.0,146429.0,45551.0,877.0,24485.0,549.0,15.6,22.5,32.3,16.6,23.7,9.9,17.5,86.1,8.4,0.2,1.2,1.2,2.8,22.9,85591.0,80.7,13.4,5.8,0.2,6.7,15797.0,0.031162771534808984,0.03453974549661213,0.481392977432612,R,R
60,0.646,0.303,29723.0,19201.0,9010.0,0.652,0.33,35527.0,23163.0,11733.0,36.12684348,-84.19965764,1869.0,16.0,75538.0,36803.0,38735.0,2.7,89.6,3.4,0.1,1.4,0.1,58291.0,47206.0,2109.0,26972.0,1169.0,16.3,24.8,33.6,19.0,23.6,10.1,13.7,86.8,8.4,0.1,0.8,0.9,3.0,23.3,32213.0,76.1,17.0,6.8,0.1,6.9,5804.0,0.024742513701713046,0.008560727661851257,0.48721173449124944,R,R
61,0.78,0.199,16887.0,13165.0,3358.0,0.786,0.205,19155.0,15062.0,3934.0,31.81534745,-95.65354823,2979.0,39.0,57747.0,35292.0,22455.0,17.3,59.7,20.9,0.3,0.5,0.0,44095.0,42313.0,2337.0,17466.0,894.0,15.7,23.0,24.4,23.5,23.4,12.9,15.9,85.1,9.9,0.2,0.5,0.7,3.6,23.7,19102.0,73.2,20.4,6.2,0.2,4.3,2268.0,0.05158709543352902,0.013091641490433032,0.6111486310977193,R,R
62,0.729,0.224,9140.0,6665.0,2045.0,0.742,0.241,9775.0,7256.0,2351.0,39.98492163,-94.80163024,474.0,8.0,17358.0,8622.0,8736.0,2.3,94.9,1.3,0.1,0.1,0.0,13329.0,56658.0,5755.0,28003.0,1772.0,9.0,8.3,35.4,14.9,22.6,10.6,16.5,86.8,6.6,0.0,2.2,0.5,3.8,22.5,8504.0,78.3,16.1,5.4,0.1,4.2,635.0,0.027307293466989284,0.016877637130801686,0.49671621154510887,R,R
63,0.797,0.17,4926.0,3925.0,836.0,0.843,0.145,5856.0,4937.0,849.0,32.30468633,-102.6376548,667.0,10.0,17577.0,8980.0,8597.0,55.4,41.1,1.5,0.1,0.2,0.1,10695.0,70753.0,6115.0,29903.0,3147.0,11.9,15.5,21.3,13.0,24.2,22.7,18.8,79.8,16.8,0.0,0.0,0.8,2.5,19.8,8054.0,85.3,8.7,5.7,0.3,4.5,930.0,0.03794731751720999,0.014992503748125937,0.51089491949707,R,R
64,0.509,0.415,55340.0,28189.0,22975.0,,,,,,44.1664747,-70.20380627,876.0,10.0,107317.0,52550.0,54767.0,1.8,91.1,1.6,0.2,0.8,0.0,82714.0,49538.0,1293.0,26276.0,706.0,14.3,19.8,33.2,19.3,23.5,9.8,14.1,78.8,11.2,0.2,4.0,1.7,4.1,24.2,53532.0,82.1,11.2,6.5,0.1,5.2,,0.008162732838226935,0.01141552511415525,0.4896707884119012,R,D
65,0.725,0.252,29870.0,21666.0,7538.0,0.724,0.264,34628.0,25070.0,9136.0,31.25457347,-94.60901487,2317.0,93.0,87700.0,42707.0,44993.0,21.5,61.2,14.7,0.1,1.1,0.0,60533.0,46472.0,1452.0,21974.0,758.0,19.1,27.1,28.2,20.9,24.0,12.3,14.6,82.9,11.9,0.4,1.7,0.9,2.2,18.7,36164.0,77.2,16.7,6.0,0.1,7.6,4758.0,0.026419612314709236,0.04013810962451446,0.48696693272519953,R,R
66,0.471,0.478,242939.0,114509.0,116074.0,0.42,0.559,293582.0,123337.0,164255.0,39.00670238,-76.60329337,12256.0,281.0,564600.0,279581.0,285019.0,7.3,69.6,15.9,0.1,3.6,0.1,418118.0,94502.0,1251.0,43258.0,544.0,6.1,7.4,47.0,15.4,23.0,7.5,7.1,80.1,7.5,3.6,2.3,1.4,5.1,30.2,290628.0,72.2,23.3,4.4,0.1,5.2,50643.0,0.021707403471484237,0.022927545691906005,0.4951842012043925,D,D
67,0.507,0.41,184084.0,93341.0,75499.0,0.498,0.479,210491.0,104903.0,100892.0,45.27476015,-93.24604565,9947.0,159.0,344861.0,172482.0,172379.0,4.2,82.7,5.5,0.5,4.2,0.0,251328.0,76796.0,917.0,34321.0,453.0,6.6,9.3,36.6,15.9,24.2,9.0,14.2,82.2,7.8,3.4,1.0,1.0,4.5,28.1,187986.0,84.5,11.0,4.3,0.1,4.2,26407.0,0.028843505064359263,0.01598471901075701,0.5001493355293872,R,R
68,0.431,0.557,10394.0,4480.0,5785.0,0.476,0.518,11183.0,5321.0,5788.0,34.97403241,-80.09953279,737.0,11.0,25531.0,13361.0,12170.0,3.8,44.9,48.6,0.3,1.2,0.0,19852.0,38123.0,3690.0,19105.0,1456.0,22.7,29.8,23.4,20.7,15.9,12.1,27.9,85.9,10.6,0.0,1.6,0.5,1.4,27.8,10153.0,73.3,22.0,4.5,0.2,13.4,789.0,0.02886686772942697,0.014925373134328358,0.5233245857976577,D,D
69,0.844,0.118,3220.0,2717.0,381.0,0.863,0.126,3583.0,3093.0,452.0,42.17695516,-98.0666283,182.0,1.0,6406.0,3213.0,3193.0,3.2,95.3,0.2,0.3,0.4,0.0,4851.0,46949.0,2107.0,28091.0,2085.0,11.5,14.6,36.2,15.0,18.9,17.2,12.7,76.7,7.4,0.0,4.9,1.2,9.8,16.0,3203.0,72.0,13.1,14.8,0.1,1.9,363.0,0.028410864814236655,0.005494505494505495,0.5015610365282548,R,R
70,0.624,0.328,13572.0,8469.0,4448.0,0.564,0.42,17347.0,9783.0,7289.0,44.99690221,-85.15503082,143.0,0.0,23133.0,11479.0,11654.0,2.1,95.0,0.3,0.8,0.3,0.0,18589.0,50988.0,1365.0,29307.0,1193.0,12.6,20.5,27.5,21.6,22.5,10.8,17.7,74.7,14.5,0.7,1.9,1.0,7.3,25.0,9771.0,79.6,9.9,10.3,0.2,6.1,3775.0,0.006181645268663814,0.0,0.4962175247481952,R,R
71,0.285,0.654,18659.0,5315.0,12196.0,0.327,0.661,34397.0,11240.0,22730.0,35.39465006,-109.4892383,4003.0,171.0,71602.0,35355.0,36247.0,6.1,18.5,0.5,72.8,0.3,0.1,50359.0,32360.0,1213.0,13865.0,370.0,35.9,45.3,29.7,25.4,20.6,11.5,12.8,78.0,8.9,1.2,4.6,1.2,6.2,26.7,18197.0,52.7,42.7,4.4,0.1,14.1,15738.0,0.0559062596016871,0.04271796152885336,0.4937711237116282,D,D
72,0.661,0.297,6096.0,4031.0,1813.0,0.694,0.291,6506.0,4512.0,1891.0,40.74324454,-92.86865906,287.0,3.0,12547.0,6206.0,6341.0,1.8,95.7,0.6,0.1,0.5,0.0,9739.0,40377.0,2415.0,25543.0,2560.0,17.1,26.3,28.7,14.0,25.6,9.1,22.6,80.8,11.1,0.3,2.0,1.0,4.7,19.6,5502.0,77.2,13.0,9.6,0.2,6.3,410.0,0.022873993783374513,0.010452961672473868,0.4946202279429346,R,R
73,0.784,0.205,7003.0,5492.0,1434.0,0.782,0.213,8341.0,6526.0,1779.0,31.74847232,-82.28909114,1179.0,38.0,18471.0,9090.0,9381.0,9.7,69.6,17.9,0.6,0.8,0.0,13387.0,37089.0,3056.0,19936.0,1548.0,24.7,31.8,26.0,13.9,18.7,22.8,18.6,82.9,11.3,0.2,2.4,0.6,2.6,22.0,6951.0,78.8,16.2,4.9,0.2,7.7,1338.0,0.06382978723404255,0.032230703986429174,0.49212278707162577,R,R
74,0.718,0.254,7954.0,5714.0,2023.0,0.725,0.262,9239.0,6702.0,2418.0,37.37569884,-78.81340003,308.0,6.0,15462.0,7507.0,7955.0,1.3,76.7,20.1,0.1,0.2,0.0,12017.0,54875.0,5421.0,26347.0,1585.0,14.4,22.2,33.2,16.8,23.3,12.9,13.9,80.1,10.1,0.5,1.8,2.4,5.1,31.9,6890.0,79.1,18.0,2.8,0.1,3.5,1285.0,0.019919803388953564,0.01948051948051948,0.4855128702625792,R,R
75,0.739,0.235,10467.0,7730.0,2458.0,0.752,0.237,12241.0,9210.0,2896.0,28.10556197,-96.9995047,351.0,18.0,24832.0,12448.0,12384.0,27.0,67.7,1.6,0.0,2.0,0.0,19441.0,44601.0,3698.0,29999.0,2914.0,17.8,26.8,28.2,23.3,22.1,16.5,9.8,81.4,8.4,0.0,2.8,0.5,6.8,20.8,10387.0,72.9,12.3,14.6,0.2,6.7,1774.0,0.014134987113402062,0.05128205128205128,0.5012886597938144,R,R
76,0.389,0.527,281658.0,109638.0,148365.0,0.364,0.61,346740.0,126124.0,211498.0,39.64977461,-104.3353617,13956.0,387.0,626612.0,309190.0,317422.0,18.9,61.3,10.2,0.3,5.6,0.2,426765.0,69553.0,846.0,36951.0,489.0,9.9,13.2,41.4,16.7,25.0,7.9,9.0,77.4,8.5,4.4,1.5,1.3,6.8,27.7,330548.0,83.0,11.3,5.5,0.2,5.2,65082.0,0.022272155656131706,0.027730008598452278,0.49343134188301535,D,D
77,0.887,0.092,4269.0,3785.0,394.0,0.897,0.093,4796.0,4300.0,446.0,33.61569967,-98.68754589,165.0,1.0,8793.0,4335.0,4458.0,8.3,88.6,0.8,0.3,0.4,0.0,6712.0,63192.0,4765.0,31103.0,2291.0,8.8,10.1,34.2,13.4,25.3,12.9,14.2,86.0,6.9,0.3,1.0,1.1,4.7,20.4,4344.0,75.6,14.5,9.8,0.0,3.0,527.0,0.018764926646195838,0.006060606060606061,0.4930058000682361,R,R
78,0.581,0.341,7290.0,4234.0,2489.0,0.568,0.409,9030.0,5126.0,3693.0,37.19474156,-107.0476867,68.0,0.0,12592.0,6400.0,6192.0,18.3,76.7,1.1,2.1,0.7,0.0,9992.0,48016.0,5197.0,29344.0,2043.0,11.6,21.3,37.3,17.0,20.0,16.5,9.2,71.0,13.5,0.2,3.7,1.8,9.7,17.2,5696.0,68.0,15.4,15.9,0.8,5.4,1740.0,0.0054002541296060995,0.0,0.5082592121982211,R,R
79,0.631,0.3,7457.0,4704.0,2238.0,0.671,0.314,8830.0,5928.0,2773.0,44.0636262,-83.89277559,111.0,3.0,15238.0,7714.0,7524.0,2.0,94.9,0.5,1.3,0.4,0.0,12396.0,39947.0,1456.0,22622.0,784.0,18.5,29.2,25.6,21.1,22.0,11.6,19.7,83.6,8.2,0.7,3.1,1.5,3.0,27.2,5842.0,82.6,10.2,7.0,0.3,9.6,1373.0,0.007284420527628298,0.02702702702702703,0.5062344139650873,R,R
80,0.616,0.312,6211.0,3825.0,1939.0,0.684,0.289,6284.0,4301.0,1813.0,34.29145151,-91.37277296,726.0,17.0,18352.0,8785.0,9567.0,3.0,70.2,26.0,0.0,0.0,0.0,13982.0,38532.0,2759.0,23766.0,1718.0,20.7,28.6,27.7,15.5,23.6,8.5,24.7,80.8,11.5,0.0,3.1,1.5,3.1,14.6,7920.0,75.7,15.5,8.0,0.9,8.5,73.0,0.03955972101133391,0.023415977961432508,0.4786944202266783,R,R
81,0.169,0.77,119344.0,20155.0,91879.0,0.172,0.813,129498.0,22318.0,105344.0,38.8767675,-77.10139853,4764.0,154.0,229534.0,114403.0,115131.0,15.5,62.3,8.5,0.3,10.2,0.1,162937.0,112138.0,2139.0,67061.0,879.0,8.2,10.0,69.0,10.5,13.8,4.1,2.7,53.4,6.2,26.0,5.0,2.8,6.6,28.6,143798.0,70.8,24.9,4.2,0.2,3.2,10154.0,0.02075509510573597,0.03232577665827036,0.49841417829166923,D,D
82,0.745,0.225,30446.0,22676.0,6849.0,0.756,0.233,36111.0,27284.0,8406.0,40.81665618,-79.46290811,786.0,21.0,66737.0,33176.0,33561.0,0.7,97.3,1.0,0.0,0.2,0.0,53561.0,47527.0,1677.0,25502.0,598.0,13.0,20.1,28.3,19.0,21.2,13.6,17.9,83.3,8.9,0.7,2.5,1.1,3.5,29.7,29713.0,85.5,9.5,5.0,0.0,6.9,5665.0,0.011777574658735034,0.026717557251908396,0.4971155431020274,R,R
83,0.909,0.069,1017.0,924.0,70.0,0.931,0.067,1112.0,1035.0,75.0,34.96507426,-101.3574874,27.0,1.0,1929.0,974.0,955.0,10.0,86.6,1.2,1.3,0.0,0.0,1501.0,68750.0,10647.0,31219.0,2569.0,7.5,13.6,32.9,15.3,18.0,25.0,8.9,68.8,17.4,0.0,2.3,0.2,11.3,27.4,968.0,63.8,26.3,8.6,1.2,1.8,95.0,0.013996889580093312,0.037037037037037035,0.5049248315189218,R,R
84,0.555,0.383,34963.0,19419.0,13377.0,,,,,,46.65926321,-68.59841248,67.0,1.0,68840.0,34006.0,34834.0,1.1,94.5,0.9,1.7,0.4,0.0,54948.0,39021.0,1177.0,23631.0,650.0,17.5,22.1,31.6,18.6,22.3,12.9,14.8,80.1,9.8,0.1,4.2,1.6,4.3,17.6,30233.0,75.0,16.4,8.4,0.2,5.3,,0.0009732713538640325,0.014925373134328358,0.4939860546194073,R,D
85,0.901,0.061,263.0,237.0,16.0,0.915,0.074,284.0,260.0,21.0,41.56896142,-101.6959559,5.0,0.0,421.0,204.0,217.0,0.0,97.6,0.0,0.0,0.0,0.0,289.0,41250.0,6988.0,21799.0,3647.0,10.9,8.3,46.9,9.6,11.3,20.3,11.9,64.5,14.2,0.0,7.7,0.0,13.6,20.8,177.0,60.5,16.9,21.5,1.1,0.6,21.0,0.011876484560570071,0.0,0.4845605700712589,R,R
86,0.661,0.301,54663.0,36135.0,16471.0,0.653,0.327,62325.0,40687.0,20399.0,30.20406249,-90.9132841,4299.0,100.0,119129.0,58718.0,60411.0,5.3,69.4,21.8,0.0,0.9,0.0,84202.0,74748.0,2416.0,31520.0,924.0,11.7,15.2,37.3,15.0,23.5,11.0,13.1,87.1,7.8,0.1,0.5,1.0,3.6,30.0,57496.0,80.7,14.1,5.2,0.1,6.3,7662.0,0.03608693097398618,0.023261223540358224,0.49289425748558285,R,R
87,0.711,0.264,13160.0,9353.0,3476.0,0.724,0.264,15691.0,11368.0,4149.0,36.43296207,-81.49862729,481.0,3.0,26833.0,13213.0,13620.0,5.2,92.5,0.8,0.4,0.4,0.0,21170.0,40293.0,2235.0,23650.0,1441.0,19.4,28.0,26.2,22.5,22.4,14.0,14.8,79.9,13.3,0.0,1.2,1.4,4.1,26.5,12174.0,76.8,13.4,9.7,0.1,6.3,2531.0,0.017925688517869787,0.006237006237006237,0.4924160548578243,R,R
88,0.713,0.235,24074.0,17169.0,5659.0,0.734,0.249,25883.0,19002.0,6448.0,40.84772277,-82.27280781,511.0,9.0,53299.0,26005.0,27294.0,1.3,96.0,0.8,0.0,0.6,0.0,40471.0,50893.0,1608.0,24612.0,725.0,14.2,21.5,29.2,16.9,20.7,10.6,22.5,84.9,6.5,0.3,3.9,1.1,3.3,24.4,25070.0,85.4,10.1,4.1,0.4,4.2,1809.0,0.00958742190284996,0.01761252446183953,0.48790784067243287,R,R
89,0.433,0.522,7926.0,3428.0,4136.0,0.439,0.548,8757.0,3841.0,4801.0,46.31956891,-90.67837132,301.0,3.0,15779.0,7954.0,7825.0,2.6,82.7,0.4,10.6,0.4,0.0,12169.0,41505.0,2162.0,22983.0,1091.0,14.6,20.4,31.2,23.5,20.4,10.0,14.9,74.2,10.5,1.2,8.4,1.3,4.4,16.5,7366.0,76.3,17.1,6.6,0.0,7.2,831.0,0.019075987071424046,0.009966777408637873,0.5040877115153052,D,D
90,0.66,0.298,8083.0,5338.0,2408.0,0.7,0.268,7926.0,5548.0,2125.0,33.19153461,-91.7698471,573.0,11.0,20771.0,10126.0,10645.0,5.2,68.0,25.6,0.2,0.0,0.0,15544.0,36407.0,2317.0,20703.0,1350.0,21.3,32.4,27.5,16.8,18.9,13.7,23.0,85.1,7.8,0.2,2.3,3.0,1.6,20.4,7905.0,78.8,18.1,2.7,0.4,9.9,-157.0,0.02758653892446199,0.019197207678883072,0.48750661980646093,R,R
91,0.572,0.382,39809.0,22755.0,15191.0,0.606,0.375,43253.0,26225.0,16207.0,41.70860332,-80.74830218,890.0,48.0,98622.0,49509.0,49113.0,4.0,89.9,3.4,0.2,0.5,0.0,75838.0,43017.0,1597.0,21936.0,511.0,19.8,30.7,26.1,18.4,21.4,9.2,24.9,84.7,8.5,0.6,1.8,1.7,2.7,25.9,40003.0,83.0,11.0,5.9,0.2,7.4,3444.0,0.009024355620449799,0.05393258426966292,0.5020076656324147,R,R
92,0.59,0.322,9684.0,5712.0,3118.0,0.615,0.359,11795.0,7259.0,4233.0,46.18894415,-117.2022851,294.0,8.0,22259.0,10594.0,11665.0,3.6,91.2,0.4,0.9,0.9,0.1,17464.0,47483.0,4845.0,26878.0,1076.0,13.5,19.2,30.0,19.5,27.3,11.1,12.1,81.1,9.0,0.3,2.6,2.8,4.1,15.4,9824.0,78.6,16.1,5.2,0.1,6.7,2111.0,0.013208140527427107,0.027210884353741496,0.4759423154679006,R,R
93,0.616,0.361,10904.0,6714.0,3931.0,0.647,0.341,11235.0,7271.0,3833.0,29.89946234,-91.06461642,813.0,24.0,22881.0,11085.0,11796.0,2.8,65.8,29.7,0.6,0.3,0.0,17528.0,48656.0,4294.0,25765.0,1924.0,15.7,23.2,26.1,18.6,20.9,18.3,16.1,87.3,8.2,0.2,1.0,1.8,1.5,29.6,9375.0,81.4,13.9,4.1,0.7,6.9,331.0,0.035531663825881736,0.02952029520295203,0.4844630916480923,R,R
94,0.632,0.341,13605.0,8598.0,4635.0,0.665,0.324,18085.0,12020.0,5865.0,28.89333001,-98.52730485,1287.0,37.0,48139.0,24051.0,24088.0,63.5,34.2,0.7,0.1,0.4,0.0,33109.0,55194.0,4735.0,23973.0,1528.0,14.6,22.5,25.8,21.1,19.7,18.7,14.7,76.9,15.0,0.1,1.1,1.0,5.9,30.8,20208.0,78.3,14.7,6.9,0.0,6.1,4480.0,0.026735079665136375,0.028749028749028748,0.4996156962130497,R,R
95,0.622,0.304,6393.0,3977.0,1946.0,0.66,0.316,7312.0,4826.0,2314.0,39.53185661,-95.30870026,537.0,6.0,16466.0,7957.0,8509.0,2.9,88.4,3.1,0.4,0.3,0.1,12474.0,46640.0,4084.0,25494.0,3458.0,18.5,24.7,33.0,17.1,24.1,8.0,17.8,76.9,8.6,0.0,7.6,0.8,6.1,19.8,7669.0,79.4,14.8,5.5,0.3,6.3,919.0,0.032612656382849506,0.0111731843575419,0.4832381877808818,R,R
96,0.756,0.199,2723.0,2059.0,541.0,0.781,0.2,2814.0,2199.0,564.0,40.43238737,-95.42970639,86.0,1.0,5335.0,2642.0,2693.0,1.2,96.6,0.4,0.4,0.6,0.0,4283.0,45259.0,3028.0,28209.0,1640.0,12.1,15.8,31.9,21.6,18.4,10.5,17.6,83.9,8.1,0.4,3.7,0.5,3.5,17.9,2666.0,75.1,17.0,7.7,0.2,4.1,91.0,0.01611996251171509,0.011627906976744186,0.4952202436738519,R,R
97,0.387,0.557,27941.0,10816.0,15552.0,0.418,0.565,24876.0,10386.0,14047.0,39.33425634,-82.04278644,1388.0,2.0,65563.0,32641.0,32922.0,1.8,89.7,2.5,0.2,2.8,0.1,53650.0,37191.0,2008.0,20062.0,899.0,30.2,30.1,36.5,23.5,22.8,7.8,9.4,71.7,7.7,0.7,13.7,1.9,4.5,20.2,27434.0,65.9,29.2,4.7,0.2,8.7,-3065.0,0.02117047725088846,0.001440922190201729,0.4978570230160304,D,D
98,0.719,0.267,2604.0,1873.0,696.0,0.729,0.261,3155.0,2300.0,825.0,31.29633502,-82.87545866,486.0,6.0,8313.0,4112.0,4201.0,24.6,56.6,17.8,0.7,0.0,0.0,5245.0,33063.0,1483.0,19904.0,3123.0,27.4,45.6,21.6,9.7,22.2,23.0,23.5,82.7,11.6,0.0,2.2,2.2,1.2,22.9,3289.0,82.8,11.6,5.6,0.0,8.4,551.0,0.058462648863226274,0.012345679012345678,0.49464693853001324,R,R
99,0.453,0.515,105738.0,47882.0,54472.0,0.462,0.523,131980.0,60957.0,68978.0,39.47538693,-74.65848483,5341.0,267.0,272926.0,132171.0,140755.0,18.5,56.4,14.3,0.2,8.4,0.0,195390.0,57514.0,1710.0,29941.0,533.0,15.3,24.4,31.0,29.3,23.1,8.2,8.4,77.1,7.5,6.5,3.5,2.9,2.5,24.2,127737.0,79.6,15.7,4.7,0.1,10.9,26242.0,0.01956940709203227,0.04999063845721775,0.4842741255871555,D,D
100,0.813,0.159,5002.0,4068.0,795.0,0.846,0.142,5389.0,4557.0,765.0,34.37366573,-96.03802487,467.0,1.0,13899.0,7340.0,6559.0,3.4,71.8,3.7,11.4,0.7,0.1,10660.0,37106.0,1903.0,19439.0,1346.0,19.8,26.8,28.9,19.8,21.3,13.0,16.9,81.2,9.2,0.1,3.1,0.9,5.4,25.3,4664.0,68.3,22.2,9.2,0.4,6.6,387.0,0.03359953953521836,0.0021413276231263384,0.52809554644219,R,R
101,0.592,0.393,7242.0,4288.0,2847.0,0.586,0.401,8832.0,5178.0,3542.0,33.08658803,-89.57838564,819.0,27.0,18731.0,8860.0,9871.0,2.0,54.0,42.2,0.1,0.4,0.0,13839.0,33815.0,1867.0,20617.0,2186.0,22.6,29.4,26.1,18.5,19.6,13.7,22.2,80.1,13.7,0.4,1.0,3.9,0.9,28.3,6776.0,73.2,22.2,4.7,0.0,10.3,1590.0,0.04372430729806204,0.03296703296703297,0.4730126528215258,R,R
102,0.695,0.256,10043.0,6981.0,2567.0,0.725,0.254,10660.0,7727.0,2703.0,39.215877,-91.84242683,654.0,10.0,25763.0,11744.0,14019.0,2.9,87.1,6.1,0.2,0.2,0.0,19551.0,44056.0,2242.0,21226.0,1233.0,16.7,26.7,26.8,20.5,20.8,10.3,21.5,80.8,10.0,0.0,3.1,2.0,4.1,21.0,10622.0,77.7,15.5,6.6,0.2,7.4,617.0,0.02538524240189419,0.01529051987767584,0.4558475332841672,R,R
103,0.632,0.319,3379.0,2135.0,1079.0,0.672,0.314,3416.0,2295.0,1071.0,41.6844628,-94.90581859,192.0,1.0,5711.0,2814.0,2897.0,0.4,97.1,0.4,0.0,0.5,0.0,4540.0,48750.0,2762.0,31523.0,2902.0,11.1,15.3,29.6,17.3,22.0,14.9,16.1,81.9,8.8,0.6,2.6,1.0,5.2,19.2,2882.0,73.1,13.6,13.0,0.3,2.7,37.0,0.03361933111539135,0.005208333333333333,0.4927333216599545,R,R
104,0.793,0.167,22860.0,18130.0,3825.0,0.805,0.18,25396.0,20451.0,4583.0,40.55998859,-84.2242143,1279.0,19.0,45778.0,22866.0,22912.0,1.6,96.0,0.4,0.2,0.5,0.1,34450.0,59516.0,1900.0,28340.0,885.0,9.0,12.4,29.8,14.5,20.6,8.2,26.8,87.6,6.8,0.1,1.7,1.1,2.7,19.6,23229.0,85.3,9.9,4.8,0.1,3.4,2536.0,0.027939184761239022,0.014855355746677092,0.49949757525448907,R,R
105,0.713,0.221,36661.0,26152.0,8108.0,0.728,0.257,42162.0,30714.0,10840.0,38.16404586,-79.12461614,718.0,9.0,74390.0,37695.0,36695.0,2.5,91.4,4.0,0.2,0.6,0.1,58894.0,59544.0,2220.0,30088.0,1211.0,8.8,11.9,32.8,16.7,22.9,9.3,18.3,85.7,7.1,0.4,1.0,0.9,5.0,23.7,34960.0,76.8,16.9,6.0,0.2,4.1,5501.0,0.009651834924048931,0.012534818941504178,0.5067213335125689,R,R
106,0.692,0.242,1407.0,974.0,340.0,0.749,0.226,1405.0,1052.0,317.0,43.71757685,-98.56050467,205.0,0.0,2739.0,1445.0,1294.0,6.7,88.8,1.6,2.3,0.0,0.0,1931.0,57257.0,3400.0,30872.0,2725.0,6.2,6.2,35.6,16.9,16.8,17.6,13.1,69.7,10.9,0.0,6.9,3.0,9.5,16.4,1462.0,67.0,16.2,16.6,0.3,1.4,-2.0,0.07484483388097846,0.0,0.5275648046732384,R,R
107,0.786,0.189,12255.0,9637.0,2319.0,0.785,0.204,14368.0,11282.0,2931.0,29.88548725,-96.27736949,521.0,10.0,29292.0,14474.0,14818.0,25.9,63.3,8.9,0.0,0.2,0.0,20449.0,62614.0,6451.0,30101.0,1810.0,13.4,23.5,30.9,15.7,23.6,12.5,17.4,81.6,10.6,0.1,1.9,1.3,4.6,31.1,13509.0,77.5,13.2,9.3,0.0,5.4,2113.0,0.017786426328007646,0.019193857965451054,0.4941280895807729,R,R
108,0.734,0.24,24661.0,18110.0,5908.0,0.715,0.27,27639.0,19764.0,7450.0,32.53952745,-86.64408227,2173.0,31.0,55036.0,26899.0,28137.0,2.7,75.4,18.9,0.3,0.9,0.0,41016.0,55317.0,2838.0,27824.0,2024.0,13.7,20.1,35.3,18.0,23.2,8.1,15.4,86.0,9.6,0.1,0.6,1.3,2.5,25.8,24112.0,74.1,20.2,5.6,0.1,5.2,2978.0,0.039483247329021004,0.014265991716520939,0.4887528163383967,R,R
109,0.772,0.207,8060.0,6226.0,1670.0,0.759,0.232,9339.0,7092.0,2171.0,36.07569796,-81.92308483,647.0,1.0,17535.0,9573.0,7962.0,5.1,89.0,4.2,0.5,0.6,0.0,14331.0,37109.0,3320.0,21704.0,2169.0,14.7,17.0,29.8,25.7,20.7,14.1,9.7,78.6,12.4,0.6,4.1,0.9,3.4,22.5,6778.0,78.3,13.2,8.1,0.4,5.5,1279.0,0.03689763330481893,0.0015455950540958269,0.5459366980325064,R,R
110,0.673,0.303,16581.0,11163.0,5032.0,0.696,0.288,17292.0,12028.0,4979.0,31.07796211,-92.00079449,1757.0,62.0,41095.0,20693.0,20402.0,1.8,65.3,30.1,1.2,0.1,0.1,31157.0,36763.0,2183.0,20199.0,987.0,23.7,31.7,31.6,24.4,17.4,12.6,14.0,85.2,9.0,0.2,2.0,2.0,1.6,30.2,14753.0,75.3,19.7,4.9,0.1,7.7,711.0,0.042754593016182015,0.035287421741605006,0.5035405767124954,R,R
